kestrel_call,confidence,depth_score,haplo_count,flag,is_frameshift,vntr_coverage_mean,vntr_coverage_median,analysis_time_seconds,pair_id,condition,coverage_fraction,coverage_label,source_experiment
Insertion,High_Precision*,0.0248498653965624,300.0,Not flagged,True,94.17,39.0,2.040507,pair_4001,mutated,25.0,ds25,atypical
Insertion,High_Precision,0.0212675457252233,348.0,Not flagged,True,48.84,22.0,1.996368,pair_4001,mutated,12.5,ds12,atypical
Insertion,High_Precision,0.0232751454696591,322.0,Not flagged,True,25.25,10.0,1.904148,pair_4001,mutated,6.25,ds6,atypical
,Negative,,,,False,276.29,132.0,3.103742,pair_4002,normal,75.0,ds75,atypical
,Negative,,,,False,186.44,93.0,2.810175,pair_4002,normal,50.0,ds50,atypical
,Negative,,,,False,93.4,46.0,2.047405,pair_4002,normal,25.0,ds25,atypical
,Negative,,,,False,48.8,25.0,2.221567,pair_4002,normal,12.5,ds12,atypical
,Negative,,,,False,26.02,15.0,1.866933,pair_4002,normal,6.25,ds6,atypical
Insertion,High_Precision*,0.0069668429880015,130.0,Not flagged,True,276.97,133.0,2.523753,pair_4002,mutated,75.0,ds75,atypical
Insertion,High_Precision*,0.0127991096271563,26.0,Not flagged,True,187.6,94.0,2.279864,pair_4002,mutated,50.0,ds50,atypical
Insertion,High_Precision,0.010016694490818,130.0,Not flagged,True,94.0,45.0,2.396123,pair_4002,mutated,25.0,ds25,atypical
Insertion,High_Precision,0.015056461731493,360.0,Not flagged,True,47.26,25.0,2.779263,pair_4002,mutated,12.5,ds12,atypical
,Negative,,,,False,25.51,15.0,2.337799,pair_4002,mutated,6.25,ds6,atypical
,Negative,,,,False,246.57,78.0,3.648236,pair_4003,normal,75.0,ds75,atypical
,Negative,,,,False,169.7,56.0,3.490638,pair_4003,normal,50.0,ds50,atypical
,Negative,,,,False,94.27,30.0,3.235571,pair_4003,normal,25.0,ds25,atypical
,Negative,,,,False,49.09,17.0,2.487095,pair_4003,normal,12.5,ds12,atypical
,Negative,,,,False,26.46,8.0,1.755117,pair_4003,normal,6.25,ds6,atypical
Insertion,High_Precision*,0.0144012801137878,109.0,Not flagged,True,255.65,84.0,3.658633,pair_4003,mutated,75.0,ds75,atypical
Insertion,High_Precision*,0.0139418650532684,109.0,Not flagged,True,179.41,58.5,3.131426,pair_4003,mutated,50.0,ds50,atypical
Insertion,High_Precision,0.0123789020452099,128.0,Not flagged,True,91.79,32.0,3.068413,pair_4003,mutated,25.0,ds25,atypical
Insertion,Low_Precision,0.0112296462661426,129.0,Not flagged,True,46.62,16.0,1.990777,pair_4003,mutated,12.5,ds12,atypical
,Negative,,,,False,25.2,8.0,1.578848,pair_4003,mutated,6.25,ds6,atypical
,Negative,,,,False,253.8,98.0,3.673036,pair_4004,normal,75.0,ds75,atypical
,Negative,,,,False,176.67,68.0,2.855413,pair_4004,normal,50.0,ds50,atypical
,Negative,,,,False,89.42,34.0,2.570803,pair_4004,normal,25.0,ds25,atypical
,Negative,,,,False,45.65,18.0,1.916698,pair_4004,normal,12.5,ds12,atypical
,Negative,,,,False,26.03,11.0,1.799604,pair_4004,normal,6.25,ds6,atypical
Insertion,High_Precision*,0.0236403388904072,112.0,Not flagged,True,267.54,107.0,3.430056,pair_4004,mutated,75.0,ds75,atypical
Insertion,High_Precision*,0.0239307535641547,91.0,Not flagged,True,181.07,74.0,3.132283,pair_4004,mutated,50.0,ds50,atypical
Insertion,High_Precision,0.015126050420168,147.0,Not flagged,True,96.73,40.0,2.554372,pair_4004,mutated,25.0,ds25,atypical
Insertion,High_Precision,0.0291079812206572,117.0,Not flagged,True,49.1,19.0,2.067081,pair_4004,mutated,12.5,ds12,atypical
Insertion,High_Precision,0.0205479452054794,330.0,Not flagged,True,26.19,11.0,2.177895,pair_4004,mutated,6.25,ds6,atypical
,Negative,,,,False,248.28,109.0,3.189987,pair_4005,normal,75.0,ds75,atypical
,Negative,,,,False,173.7,78.0,2.625683,pair_4005,normal,50.0,ds50,atypical
,Negative,,,,False,88.58,42.0,2.272011,pair_4005,normal,25.0,ds25,atypical
,Negative,,,,False,44.88,22.0,1.756615,pair_4005,normal,12.5,ds12,atypical
,Negative,,,,False,24.25,12.0,1.779438,pair_4005,normal,6.25,ds6,atypical
Insertion,Low_Precision,0.0050240035726247,28.0,Not flagged,True,276.13,130.0,3.031158,pair_4005,mutated,75.0,ds75,atypical
Insertion,High_Precision,0.0052287581699346,28.0,Not flagged,True,187.11,89.0,2.426767,pair_4005,mutated,50.0,ds50,atypical
,Negative,,,,False,94.34,49.0,1.943364,pair_4005,mutated,25.0,ds25,atypical
,Negative,,,,False,47.62,29.0,1.856711,pair_4005,mutated,12.5,ds12,atypical
,Negative,,,,False,25.03,13.0,1.688207,pair_4005,mutated,6.25,ds6,atypical
,Negative,,,,False,276.54,87.0,2.48661,pair_4006,normal,75.0,ds75,atypical
,Negative,,,,False,187.18,63.0,2.185304,pair_4006,normal,50.0,ds50,atypical
,Negative,,,,False,96.23,33.0,1.952434,pair_4006,normal,25.0,ds25,atypical
,Negative,,,,False,49.25,19.0,1.996556,pair_4006,normal,12.5,ds12,atypical
,Negative,,,,False,25.97,9.0,1.567279,pair_4006,normal,6.25,ds6,atypical
Insertion,High_Precision,0.0055939938171647,151.0,Not flagged,True,283.95,98.0,2.787827,pair_4006,mutated,75.0,ds75,atypical
Insertion,High_Precision,0.0054158607350096,151.0,Not flagged,True,192.1,62.0,2.326511,pair_4006,mutated,50.0,ds50,atypical
Insertion,High_Precision,0.0115424973767051,362.0,Not flagged,True,96.49,31.0,2.437477,pair_4006,mutated,25.0,ds25,atypical
,Negative,,,,False,50.4,15.0,2.078018,pair_4006,mutated,12.5,ds12,atypical
,Negative,,,,False,27.21,8.0,1.812939,pair_4006,mutated,6.25,ds6,atypical
,Negative,,,,False,259.17,89.0,3.67028,pair_4007,normal,75.0,ds75,atypical
,Negative,,,,False,181.08,61.0,3.261045,pair_4007,normal,50.0,ds50,atypical
,Negative,,,,False,92.43,35.0,3.04721,pair_4007,normal,25.0,ds25,atypical
,Negative,,,,False,45.93,19.0,2.490667,pair_4007,normal,12.5,ds12,atypical
,Negative,,,,False,25.3,9.0,1.769514,pair_4007,normal,6.25,ds6,atypical
,Negative,,,,False,245.38,96.0,3.869867,pair_4007,mutated,75.0,ds75,atypical
,Negative,,,,False,168.47,66.0,3.358586,pair_4007,mutated,50.0,ds50,atypical
,Negative,,,,False,85.64,33.0,3.313475,pair_4007,mutated,25.0,ds25,atypical
,Negative,,,,False,44.22,17.0,2.417546,pair_4007,mutated,12.5,ds12,atypical
,Negative,,,,False,24.55,9.0,1.73864,pair_4007,mutated,6.25,ds6,atypical
,Negative,,,,False,280.6,114.0,3.635425,pair_4008,normal,75.0,ds75,atypical
,Negative,,,,False,188.72,77.0,2.920224,pair_4008,normal,50.0,ds50,atypical
,Negative,,,,False,99.83,38.0,2.817164,pair_4008,normal,25.0,ds25,atypical
,Negative,,,,False,49.92,19.0,2.356504,pair_4008,normal,12.5,ds12,atypical
,Negative,,,,False,26.39,11.0,1.982072,pair_4008,normal,6.25,ds6,atypical
Insertion,High_Precision*,0.0158156348847718,118.0,Not flagged,True,284.6,125.0,3.184248,pair_4008,mutated,75.0,ds75,atypical
Insertion,High_Precision*,0.0163347505034683,118.0,Not flagged,True,193.63,88.0,2.943338,pair_4008,mutated,50.0,ds50,atypical
Insertion,High_Precision,0.0216624685138539,149.0,Not flagged,True,102.57,47.0,2.475739,pair_4008,mutated,25.0,ds25,atypical
Insertion,High_Precision,0.0362811791383219,366.0,Not flagged,True,51.89,25.0,2.691849,pair_4008,mutated,12.5,ds12,atypical
Insertion,High_Precision,0.0262467191601049,365.0,Not flagged,True,29.91,14.0,2.273961,pair_4008,mutated,6.25,ds6,atypical
,Negative,,,,False,280.32,126.0,3.277594,pair_4009,normal,75.0,ds75,atypical
,Negative,,,,False,188.82,82.0,3.058273,pair_4009,normal,50.0,ds50,atypical
,Negative,,,,False,94.32,42.0,2.324293,pair_4009,normal,25.0,ds25,atypical
,Negative,,,,False,48.31,22.0,2.169418,pair_4009,normal,12.5,ds12,atypical
,Negative,,,,False,26.04,13.0,1.748845,pair_4009,normal,6.25,ds6,atypical
Insertion,High_Precision*,0.018746338605741,70.0,Not flagged,True,282.96,120.0,3.336483,pair_4009,mutated,75.0,ds75,atypical
Insertion,High_Precision*,0.0180288461538461,70.0,Not flagged,True,190.57,73.0,3.161195,pair_4009,mutated,50.0,ds50,atypical
Insertion,High_Precision,0.01806684733514,100.0,Not flagged,True,94.47,40.0,2.362619,pair_4009,mutated,25.0,ds25,atypical
Insertion,High_Precision,0.0320631970260223,251.0,Not flagged,True,47.36,21.0,2.165867,pair_4009,mutated,12.5,ds12,atypical
Insertion,Low_Precision,0.015126050420168,333.0,Not flagged,True,25.31,9.0,1.825543,pair_4009,mutated,6.25,ds6,atypical
,Negative,,,,False,267.91,97.0,3.440595,pair_4010,normal,75.0,ds75,atypical
,Negative,,,,False,179.91,65.0,2.839067,pair_4010,normal,50.0,ds50,atypical
,Negative,,,,False,91.7,34.0,2.89725,pair_4010,normal,25.0,ds25,atypical
,Negative,,,,False,46.36,20.0,2.099673,pair_4010,normal,12.5,ds12,atypical
,Negative,,,,False,24.24,8.0,1.759444,pair_4010,normal,6.25,ds6,atypical
Insertion,High_Precision*,0.0126284875183553,26.0,Not flagged,True,267.94,95.0,3.370047,pair_4010,mutated,75.0,ds75,atypical
Insertion,High_Precision*,0.0135637716035878,26.0,Not flagged,True,183.88,69.0,2.596951,pair_4010,mutated,50.0,ds50,atypical
Insertion,High_Precision,0.0170997113035753,112.0,Not flagged,True,92.75,35.0,2.322754,pair_4010,mutated,25.0,ds25,atypical
Insertion,High_Precision,0.0215703192407247,44.0,Not flagged,True,46.49,16.0,2.294719,pair_4010,mutated,12.5,ds12,atypical
Insertion,Low_Precision,0.0141376060320452,455.0,Not flagged,True,24.89,10.0,1.891274,pair_4010,mutated,6.25,ds6,atypical
,Negative,,,,False,285.06,83.0,2.489528,pair_4011,normal,75.0,ds75,atypical
,Negative,,,,False,193.19,58.0,1.950863,pair_4011,normal,50.0,ds50,atypical
,Negative,,,,False,98.64,28.0,2.303056,pair_4011,normal,25.0,ds25,atypical
,Negative,,,,False,49.91,14.0,2.193657,pair_4011,normal,12.5,ds12,atypical
,Negative,,,,False,26.64,8.0,1.492413,pair_4011,normal,6.25,ds6,atypical
Insertion,High_Precision*,0.0124058954511716,122.0,Not flagged,True,274.5,93.0,2.780065,pair_4011,mutated,75.0,ds75,atypical
Insertion,High_Precision,0.0109750278352155,81.0,Not flagged,True,194.57,67.0,2.4978,pair_4011,mutated,50.0,ds50,atypical
Insertion,High_Precision*,0.029004614370468,26.0,Not flagged,True,97.54,35.0,2.380427,pair_4011,mutated,25.0,ds25,atypical
Insertion,High_Precision,0.0437710437710437,455.0,Not flagged,True,49.01,20.0,2.351819,pair_4011,mutated,12.5,ds12,atypical
Insertion,High_Precision,0.0454106280193236,464.0,Not flagged,True,25.78,9.0,1.984514,pair_4011,mutated,6.25,ds6,atypical
,Negative,,,,False,292.74,129.0,3.50444,pair_4012,normal,75.0,ds75,atypical
,Negative,,,,False,215.73,103.0,3.344421,pair_4012,normal,50.0,ds50,atypical
,Negative,,,,False,110.49,54.0,2.694966,pair_4012,normal,25.0,ds25,atypical
,Negative,,,,False,56.64,26.0,2.154511,pair_4012,normal,12.5,ds12,atypical
,Negative,,,,False,31.07,14.0,1.843753,pair_4012,normal,6.25,ds6,atypical
Insertion,High_Precision*,0.0240984159083249,85.0,Not flagged,True,314.05,133.0,2.777692,pair_4012,mutated,75.0,ds75,atypical
Insertion,High_Precision*,0.0374046725578017,86.0,Not flagged,True,224.73,91.0,2.080206,pair_4012,mutated,50.0,ds50,atypical
Insertion,High_Precision*,0.0358974358974358,450.0,Not flagged,True,115.32,50.0,2.451436,pair_4012,mutated,25.0,ds25,atypical
Insertion,High_Precision,0.0320388349514563,448.0,Not flagged,True,57.73,26.0,2.420341,pair_4012,mutated,12.5,ds12,atypical
Insertion,High_Precision,0.0302743614001892,449.0,Not flagged,True,30.68,12.0,2.235467,pair_4012,mutated,6.25,ds6,atypical
,Negative,,,,False,283.25,88.0,3.088455,pair_4013,normal,75.0,ds75,atypical
,Negative,,,,False,191.44,62.0,2.927192,pair_4013,normal,50.0,ds50,atypical
,Negative,,,,False,97.51,30.0,2.34364,pair_4013,normal,25.0,ds25,atypical
,Negative,,,,False,48.76,14.0,2.23993,pair_4013,normal,12.5,ds12,atypical
,Negative,,,,False,25.89,7.0,1.569147,pair_4013,normal,6.25,ds6,atypical
,Negative,,,,False,281.54,104.0,3.301323,pair_4013,mutated,75.0,ds75,atypical
,Negative,,,,False,192.66,69.0,3.349193,pair_4013,mutated,50.0,ds50,atypical
,Negative,,,,False,97.52,32.0,2.899081,pair_4013,mutated,25.0,ds25,atypical
,Negative,,,,False,49.81,17.0,2.171219,pair_4013,mutated,12.5,ds12,atypical
,Negative,,,,False,26.95,9.0,1.618018,pair_4013,mutated,6.25,ds6,atypical
,Negative,,,,False,280.15,139.0,2.570029,pair_4014,normal,75.0,ds75,atypical
,Negative,,,,False,188.4,98.0,2.179247,pair_4014,normal,50.0,ds50,atypical
,Negative,,,,False,95.44,49.0,1.918422,pair_4014,normal,25.0,ds25,atypical
,Negative,,,,False,47.93,25.0,1.730366,pair_4014,normal,12.5,ds12,atypical
,Negative,,,,False,25.37,14.0,1.66663,pair_4014,normal,6.25,ds6,atypical
,Negative,,,,False,267.93,140.0,3.234974,pair_4014,mutated,75.0,ds75,atypical
,Negative,,,,False,181.17,92.0,2.949911,pair_4014,mutated,50.0,ds50,atypical
Insertion,Low_Precision,0.0054015124234785,144.0,Not flagged,True,90.5,46.0,2.470821,pair_4014,mutated,25.0,ds25,atypical
Insertion,Low_Precision,0.0097087378640776,145.0,Not flagged,True,46.78,27.0,1.963097,pair_4014,mutated,12.5,ds12,atypical
,Negative,,,,False,24.52,13.0,1.569764,pair_4014,mutated,6.25,ds6,atypical
,Negative,,,,False,269.97,124.0,3.265588,pair_4015,normal,75.0,ds75,atypical
,Negative,,,,False,184.25,87.0,2.932313,pair_4015,normal,50.0,ds50,atypical
,Negative,,,,False,93.27,43.0,2.138311,pair_4015,normal,25.0,ds25,atypical
,Negative,,,,False,47.76,21.0,1.843755,pair_4015,normal,12.5,ds12,atypical
,Negative,,,,False,25.97,13.0,1.713307,pair_4015,normal,6.25,ds6,atypical
Insertion,High_Precision*,0.0359603789836348,124.0,Not flagged,True,251.68,118.0,3.25171,pair_4015,mutated,75.0,ds75,atypical
Insertion,High_Precision*,0.0340330788804071,121.0,Not flagged,True,172.92,84.0,2.950917,pair_4015,mutated,50.0,ds50,atypical
Insertion,High_Precision*,0.0342330480579328,118.0,Not flagged,True,88.21,45.0,2.910423,pair_4015,mutated,25.0,ds25,atypical
Insertion,High_Precision,0.0311890838206627,116.0,Not flagged,True,46.57,26.0,2.175754,pair_4015,mutated,12.5,ds12,atypical
Insertion,High_Precision,0.0542168674698795,349.0,Not flagged,True,24.54,14.0,2.0608,pair_4015,mutated,6.25,ds6,atypical
,Negative,,,,False,270.3,101.0,3.186934,pair_4016,normal,75.0,ds75,atypical
,Negative,,,,False,183.19,67.0,2.683068,pair_4016,normal,50.0,ds50,atypical
,Negative,,,,False,94.27,36.0,2.239146,pair_4016,normal,25.0,ds25,atypical
,Negative,,,,False,48.43,20.0,1.796661,pair_4016,normal,12.5,ds12,atypical
,Negative,,,,False,25.62,12.0,1.405926,pair_4016,normal,6.25,ds6,atypical
,Negative,,,,False,287.2,102.0,2.575338,pair_4016,mutated,75.0,ds75,atypical
Insertion,Low_Precision,0.0047203547418108,90.0,Not flagged,True,193.16,67.0,2.381166,pair_4016,mutated,50.0,ds50,atypical
Insertion,High_Precision,0.0215879107699688,294.0,Not flagged,True,96.49,32.0,2.079471,pair_4016,mutated,25.0,ds25,atypical
Insertion,High_Precision,0.017232890201871,363.0,Not flagged,True,49.26,15.0,1.808579,pair_4016,mutated,12.5,ds12,atypical
,Negative,,,,False,26.74,8.0,1.322043,pair_4016,mutated,6.25,ds6,atypical
,Negative,,,,False,278.18,113.0,2.461592,pair_4017,normal,75.0,ds75,atypical
,Negative,,,,False,187.91,79.0,2.316542,pair_4017,normal,50.0,ds50,atypical
,Negative,,,,False,94.45,40.0,2.356759,pair_4017,normal,25.0,ds25,atypical
,Negative,,,,False,47.83,20.0,2.027503,pair_4017,normal,12.5,ds12,atypical
,Negative,,,,False,26.33,11.0,2.102834,pair_4017,normal,6.25,ds6,atypical
Insertion,High_Precision,0.005397664683851,76.0,Not flagged,True,269.88,115.0,3.26449,pair_4017,mutated,75.0,ds75,atypical
Insertion,High_Precision,0.0062530854039822,89.0,Not flagged,True,184.44,81.0,3.057744,pair_4017,mutated,50.0,ds50,atypical
Insertion,High_Precision,0.0177870782108291,89.0,Not flagged,True,94.81,42.0,2.462196,pair_4017,mutated,25.0,ds25,atypical
Insertion,High_Precision,0.0207146556188503,118.0,Not flagged,True,49.63,21.0,2.516812,pair_4017,mutated,12.5,ds12,atypical
,Negative,,,,False,26.95,11.0,1.577395,pair_4017,mutated,6.25,ds6,atypical
,Negative,,,,False,273.77,121.0,2.417329,pair_4018,normal,75.0,ds75,atypical
,Negative,,,,False,186.45,83.0,2.215656,pair_4018,normal,50.0,ds50,atypical
,Negative,,,,False,94.0,42.0,2.456805,pair_4018,normal,25.0,ds25,atypical
,Negative,,,,False,48.39,24.0,2.407282,pair_4018,normal,12.5,ds12,atypical
,Negative,,,,False,26.61,11.0,2.45998,pair_4018,normal,6.25,ds6,atypical
Insertion,High_Precision*,0.0315136081489734,26.0,Not flagged,True,273.22,123.0,2.730653,pair_4018,mutated,75.0,ds75,atypical
Insertion,High_Precision*,0.029940119760479,138.0,Not flagged,True,184.48,87.0,2.158287,pair_4018,mutated,50.0,ds50,atypical
Insertion,High_Precision*,0.0538135593220338,44.0,Not flagged,True,94.76,40.0,2.683537,pair_4018,mutated,25.0,ds25,atypical
Insertion,High_Precision*,0.0580431177446102,26.0,Not flagged,True,48.83,21.0,2.555946,pair_4018,mutated,12.5,ds12,atypical
Insertion,High_Precision,0.0681470137825421,44.0,Not flagged,True,25.94,13.0,2.531156,pair_4018,mutated,6.25,ds6,atypical
,Negative,,,,False,290.13,106.0,2.588831,pair_4019,normal,75.0,ds75,atypical
,Negative,,,,False,196.22,69.0,2.116759,pair_4019,normal,50.0,ds50,atypical
,Negative,,,,False,98.35,37.0,1.790358,pair_4019,normal,25.0,ds25,atypical
,Negative,,,,False,48.42,19.0,1.8338,pair_4019,normal,12.5,ds12,atypical
,Negative,,,,False,26.42,11.0,1.742205,pair_4019,normal,6.25,ds6,atypical
,Negative,,,,False,277.69,102.0,3.260689,pair_4019,mutated,75.0,ds75,atypical
,Negative,,,,False,189.96,75.0,2.970526,pair_4019,mutated,50.0,ds50,atypical
,Negative,,,,False,94.37,40.0,2.287763,pair_4019,mutated,25.0,ds25,atypical
,Negative,,,,False,47.1,19.0,2.034297,pair_4019,mutated,12.5,ds12,atypical
,Negative,,,,False,24.94,8.0,2.135893,pair_4019,mutated,6.25,ds6,atypical
,Negative,,,,False,281.07,93.0,3.061658,pair_4020,normal,75.0,ds75,atypical
,Negative,,,,False,189.12,64.0,2.810371,pair_4020,normal,50.0,ds50,atypical
,Negative,,,,False,95.56,34.0,2.13452,pair_4020,normal,25.0,ds25,atypical
,Negative,,,,False,48.03,19.0,1.753234,pair_4020,normal,12.5,ds12,atypical
,Negative,,,,False,26.36,10.0,1.274462,pair_4020,normal,6.25,ds6,atypical
,Negative,,,,False,255.04,86.0,3.267902,pair_4020,mutated,75.0,ds75,atypical
Insertion,Low_Precision,0.0048596112311015,47.0,Not flagged,True,180.99,68.0,2.778168,pair_4020,mutated,50.0,ds50,atypical
,Negative,,,,False,93.25,35.0,2.204631,pair_4020,mutated,25.0,ds25,atypical
,Negative,,,,False,48.63,21.0,1.618194,pair_4020,mutated,12.5,ds12,atypical
,Negative,,,,False,26.4,12.0,1.180876,pair_4020,mutated,6.25,ds6,atypical
,Negative,,,,False,281.68,117.0,3.25642,pair_4021,normal,75.0,ds75,atypical
,Negative,,,,False,191.41,79.0,3.025309,pair_4021,normal,50.0,ds50,atypical
,Negative,,,,False,95.93,40.0,2.502839,pair_4021,normal,25.0,ds25,atypical
,Negative,,,,False,47.66,20.0,2.038696,pair_4021,normal,12.5,ds12,atypical
,Negative,,,,False,25.2,11.0,1.465394,pair_4021,normal,6.25,ds6,atypical
Insertion,High_Precision*,0.0185230024213075,291.0,Not flagged,True,274.31,119.0,3.340619,pair_4021,mutated,75.0,ds75,atypical
Insertion,High_Precision*,0.0175625332623736,291.0,Not flagged,True,184.32,81.0,2.73959,pair_4021,mutated,50.0,ds50,atypical
Insertion,High_Precision*,0.0182247721903476,287.0,Not flagged,True,93.01,41.0,2.336975,pair_4021,mutated,25.0,ds25,atypical
Insertion,High_Precision,0.0294985250737463,289.0,Not flagged,True,46.42,18.0,2.471821,pair_4021,mutated,12.5,ds12,atypical
Insertion,High_Precision,0.014760147601476,120.0,Not flagged,True,25.63,10.0,1.793177,pair_4021,mutated,6.25,ds6,atypical
,Negative,,,,False,279.07,124.0,2.275035,pair_4022,normal,75.0,ds75,atypical
,Negative,,,,False,188.23,86.0,2.034185,pair_4022,normal,50.0,ds50,atypical
,Negative,,,,False,94.39,48.0,1.923744,pair_4022,normal,25.0,ds25,atypical
,Negative,,,,False,47.04,22.0,1.799412,pair_4022,normal,12.5,ds12,atypical
,Negative,,,,False,25.2,12.0,1.635,pair_4022,normal,6.25,ds6,atypical
Insertion,High_Precision,0.0071153706527263,31.0,Not flagged,True,282.21,120.0,2.564359,pair_4022,mutated,75.0,ds75,atypical
Insertion,High_Precision,0.0075038105287841,114.0,Not flagged,True,189.82,78.0,2.195688,pair_4022,mutated,50.0,ds50,atypical
Insertion,High_Precision,0.0125073285128004,256.0,Not flagged,True,96.08,37.0,2.076351,pair_4022,mutated,25.0,ds25,atypical
Insertion,Low_Precision,0.0077489345215032,260.0,Not flagged,True,48.54,22.0,2.11667,pair_4022,mutated,12.5,ds12,atypical
,Negative,,,,False,25.84,11.0,1.679414,pair_4022,mutated,6.25,ds6,atypical
,Negative,,,,False,271.43,124.0,2.900547,pair_4023,normal,75.0,ds75,atypical
,Negative,,,,False,181.58,82.0,2.254238,pair_4023,normal,50.0,ds50,atypical
,Negative,,,,False,90.79,40.0,2.036359,pair_4023,normal,25.0,ds25,atypical
,Negative,,,,False,45.83,20.0,1.646518,pair_4023,normal,12.5,ds12,atypical
,Negative,,,,False,24.53,12.0,1.332053,pair_4023,normal,6.25,ds6,atypical
Insertion,High_Precision*,0.0106115107913669,283.0,Not flagged,True,268.43,142.0,3.707163,pair_4023,mutated,75.0,ds75,atypical
Insertion,High_Precision,0.0081771407570746,273.0,Not flagged,True,181.73,98.0,3.333055,pair_4023,mutated,50.0,ds50,atypical
Insertion,High_Precision,0.0081877729257641,274.0,Not flagged,True,89.41,49.0,3.511073,pair_4023,mutated,25.0,ds25,atypical
,Negative,,,,False,45.32,27.0,2.135198,pair_4023,mutated,12.5,ds12,atypical
,Negative,,,,False,24.43,13.0,1.633635,pair_4023,mutated,6.25,ds6,atypical
,Negative,,,,False,281.01,77.0,2.765876,pair_4024,normal,75.0,ds75,atypical
,Negative,,,,False,190.63,51.0,2.416121,pair_4024,normal,50.0,ds50,atypical
,Negative,,,,False,95.53,25.0,2.372394,pair_4024,normal,25.0,ds25,atypical
,Negative,,,,False,49.71,14.0,2.226655,pair_4024,normal,12.5,ds12,atypical
,Negative,,,,False,27.83,6.0,1.665695,pair_4024,normal,6.25,ds6,atypical
Insertion,High_Precision*,0.0237355811889973,309.0,Not flagged,True,285.38,81.0,2.727152,pair_4024,mutated,75.0,ds75,atypical
Insertion,High_Precision*,0.0238850843494237,301.0,Not flagged,True,190.83,58.0,2.305539,pair_4024,mutated,50.0,ds50,atypical
Insertion,High_Precision*,0.0360582306830907,276.0,Not flagged,True,96.02,29.0,2.618243,pair_4024,mutated,25.0,ds25,atypical
Insertion,High_Precision,0.0373298199385155,296.0,Not flagged,True,48.33,15.0,2.636276,pair_4024,mutated,12.5,ds12,atypical
Insertion,High_Precision*,0.0337579617834394,295.0,Not flagged,True,26.12,10.0,2.12488,pair_4024,mutated,6.25,ds6,atypical
,Negative,,,,False,282.19,98.0,2.640592,pair_4025,normal,75.0,ds75,atypical
,Negative,,,,False,190.99,65.0,2.272172,pair_4025,normal,50.0,ds50,atypical
,Negative,,,,False,95.92,33.0,2.22187,pair_4025,normal,25.0,ds25,atypical
,Negative,,,,False,49.23,18.0,2.199922,pair_4025,normal,12.5,ds12,atypical
,Negative,,,,False,26.64,10.0,1.994289,pair_4025,normal,6.25,ds6,atypical
Insertion,High_Precision*,0.0096325856612082,283.0,Not flagged,True,271.26,98.0,3.646519,pair_4025,mutated,75.0,ds75,atypical
Insertion,High_Precision*,0.0075346185175128,97.0,Not flagged,True,185.11,69.0,3.368784,pair_4025,mutated,50.0,ds50,atypical
Insertion,High_Precision,0.0095020904599011,89.0,Not flagged,True,96.07,37.5,2.532701,pair_4025,mutated,25.0,ds25,atypical
Insertion,High_Precision,0.0145102781136638,293.0,Not flagged,True,49.05,20.0,2.410031,pair_4025,mutated,12.5,ds12,atypical
,Negative,,,,False,26.65,10.0,2.038982,pair_4025,mutated,6.25,ds6,atypical
,Negative,,,,False,266.67,97.0,3.425939,pair_4026,normal,75.0,ds75,atypical
,Negative,,,,False,181.1,64.0,2.957656,pair_4026,normal,50.0,ds50,atypical
,Negative,,,,False,92.92,37.0,2.352034,pair_4026,normal,25.0,ds25,atypical
,Negative,,,,False,47.84,19.0,1.8146,pair_4026,normal,12.5,ds12,atypical
,Negative,,,,False,25.7,11.0,1.950723,pair_4026,normal,6.25,ds6,atypical
Insertion,High_Precision*,0.0081150487930148,257.0,Not flagged,True,277.27,104.0,3.562843,pair_4026,mutated,75.0,ds75,atypical
Insertion,High_Precision*,0.0081929200803833,257.0,Not flagged,True,185.91,74.0,3.018121,pair_4026,mutated,50.0,ds50,atypical
Insertion,High_Precision,0.0095020904599011,255.0,Not flagged,True,92.8,35.0,2.720692,pair_4026,mutated,25.0,ds25,atypical
Insertion,Low_Precision,0.009765625,258.0,Not flagged,True,46.52,18.0,2.231133,pair_4026,mutated,12.5,ds12,atypical
,Negative,,,,False,24.6,10.0,1.626214,pair_4026,mutated,6.25,ds6,atypical
,Negative,,,,False,265.27,80.0,3.789426,pair_4027,normal,75.0,ds75,atypical
,Negative,,,,False,188.54,56.0,3.373851,pair_4027,normal,50.0,ds50,atypical
,Negative,,,,False,95.22,28.0,2.932357,pair_4027,normal,25.0,ds25,atypical
,Negative,,,,False,47.74,16.0,2.2726,pair_4027,normal,12.5,ds12,atypical
,Negative,,,,False,25.57,9.0,1.646697,pair_4027,normal,6.25,ds6,atypical
Insertion,High_Precision*,0.0126995869551815,120.0,Not flagged,True,289.23,85.0,3.435008,pair_4027,mutated,75.0,ds75,atypical
Insertion,High_Precision*,0.011496384201743,120.0,Not flagged,True,196.17,63.0,3.230031,pair_4027,mutated,50.0,ds50,atypical
Insertion,High_Precision,0.0104653335825079,120.0,Not flagged,True,99.59,35.0,2.348683,pair_4027,mutated,25.0,ds25,atypical
Insertion,High_Precision,0.0082823190493338,120.0,Not flagged,True,51.12,18.0,2.246462,pair_4027,mutated,12.5,ds12,atypical
Insertion,High_Precision,0.0118577075098814,120.0,Not flagged,True,26.43,10.0,1.61411,pair_4027,mutated,6.25,ds6,atypical
,Negative,,,,False,292.36,128.0,3.046007,pair_4028,normal,75.0,ds75,atypical
